LOCATION,Country,TYPE_VAR,Type of indicator,VARIABLE,Indicator,WB,Current/Future Well-being,SEX,Sex,AGE,Age,EDUCATION,Education,TIME,Time,Value,Flag Codes,Flags
ISR,Israel,HOR,Gap between groups (horizontal inequality),11_2,Negative affect balance,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2014,2014,15.10420889,,
ISR,Israel,HOR,Gap between groups (horizontal inequality),11_2,Negative affect balance,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2015,2015,15.10420889,,
ISR,Israel,HOR,Gap between groups (horizontal inequality),11_2,Negative affect balance,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2016,2016,15.10420889,,
ISR,Israel,HOR,Gap between groups (horizontal inequality),11_2,Negative affect balance,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2017,2017,15.10420889,,
ISR,Israel,HOR,Gap between groups (horizontal inequality),11_2,Negative affect balance,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2018,2018,15.10420889,,
ISR,Israel,HOR,Gap between groups (horizontal inequality),11_2,Negative affect balance,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2019,2019,15.10420889,,
ISR,Israel,HOR,Gap between groups (horizontal inequality),11_2,Negative affect balance,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2020,2020,15.10420889,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2005,2005,41.5,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2006,2006,50.9,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2007,2007,51.3,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2008,2008,53.1,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2009,2009,56.1,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2010,2010,60.5,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2011,2011,59.2,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2012,2012,59.9,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2013,2013,57.8,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2014,2014,58.4,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2015,2015,59.3,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2016,2016,59.9,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2017,2017,54.7,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2018,2018,61.6,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2019,2019,60.8,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2020,2020,62.4,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2011,2011,91.26921892,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2012,2012,91.26921892,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2013,2013,91.26921892,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2014,2014,91.26921892,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2015,2015,91.26921892,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2016,2016,91.26921892,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2017,2017,91.26921892,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2018,2018,91.26921892,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2019,2019,91.26921892,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2020,2020,91.26921892,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2021,2021,91.26921892,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),10_2,Feeling safe at night,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2011,2011,60.40686369,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),10_2,Feeling safe at night,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2012,2012,60.40686369,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),10_2,Feeling safe at night,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2013,2013,60.40686369,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),10_2,Feeling safe at night,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2014,2014,60.40686369,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),10_2,Feeling safe at night,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2015,2015,60.40686369,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),10_2,Feeling safe at night,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2016,2016,60.40686369,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),10_2,Feeling safe at night,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2017,2017,60.40686369,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),10_2,Feeling safe at night,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2018,2018,60.40686369,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),10_2,Feeling safe at night,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2019,2019,60.40686369,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),10_2,Feeling safe at night,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2020,2020,60.40686369,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),10_2,Feeling safe at night,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2021,2021,60.40686369,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2005,2005,54.6,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2006,2006,57.3,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2007,2007,61.6,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2008,2008,62.8,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2009,2009,63.4,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2010,2010,69.1,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2011,2011,61,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2012,2012,61.8,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2013,2013,64.8,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2014,2014,63.7,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2015,2015,61.9,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2016,2016,62.2,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2017,2017,63.7,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2018,2018,63.2,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2019,2019,64,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),5_2,Perceived health,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2020,2020,62.9,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2010,2010,92.31944084,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2011,2011,92.31944084,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2012,2012,92.31944084,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2013,2013,92.31944084,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2014,2014,92.31944084,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2015,2015,92.31944084,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2016,2016,92.31944084,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2017,2017,92.31944084,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2018,2018,92.31944084,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2019,2019,92.31944084,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2020,2020,92.31944084,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2021,2021,92.31944084,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),8_2,Voter turnout ,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2016,2016,74.10719,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),10_2,Feeling safe at night,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2010,2010,53.60565186,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),10_2,Feeling safe at night,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2011,2011,53.60565186,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),10_2,Feeling safe at night,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2012,2012,53.60565186,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),10_2,Feeling safe at night,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2013,2013,53.60565186,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),10_2,Feeling safe at night,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2014,2014,53.60565186,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),10_2,Feeling safe at night,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2015,2015,53.60565186,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),10_2,Feeling safe at night,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2016,2016,53.60565186,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),10_2,Feeling safe at night,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2017,2017,53.60565186,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),10_2,Feeling safe at night,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2018,2018,53.60565186,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),10_2,Feeling safe at night,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2019,2019,53.60565186,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),10_2,Feeling safe at night,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2020,2020,53.60565186,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),10_2,Feeling safe at night,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2021,2021,53.60565186,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),11_1,Life satisfaction,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2013,2013,7.450690151,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),11_1,Life satisfaction,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2018,2018,7.3,,
LTU,Lithuania,HOR,Gap between groups (horizontal inequality),11_2,Negative affect balance,CWB,Current Well-being,TOT,Total population,TOT,Total population,TERTIARY,Tertiary,2010,2010,10.25713086,,
